acc_X(g)	acc_Y(g)	acc_Z(g)	Time	Cluster
0.986	-0.135	0.084	2024-01-02 18:17:17.500	0
0.988	-0.133	0.084	2024-01-02 18:17:17.990	0
0.987	-0.135	0.083	2024-01-02 18:17:17.217	0
0.987	-0.133	0.083	2024-01-02 18:17:17.274	0
0.988	-0.135	0.083	2024-01-02 18:17:17.399	0
0.986	-0.135	0.084	2024-01-02 18:17:17.487	0
0.987	-0.135	0.083	2024-01-02 18:17:17.608	0
0.987	-0.135	0.082	2024-01-02 18:17:17.699	0
0.987	-0.134	0.084	2024-01-02 18:17:17.818	0
0.987	-0.134	0.083	2024-01-02 18:17:17.909	0
0.988	-0.134	0.084	2024-01-02 18:17:18.340	0
0.988	-0.135	0.083	2024-01-02 18:17:18.870	0
0.988	-0.135	0.083	2024-01-02 18:17:18.209	0
0.987	-0.135	0.083	2024-01-02 18:17:18.298	0
0.986	-0.135	0.083	2024-01-02 18:17:18.419	0
0.988	-0.134	0.083	2024-01-02 18:17:18.510	0
0.986	-0.135	0.083	2024-01-02 18:17:18.630	0
0.988	-0.134	0.083	2024-01-02 18:17:18.688	0
0.986	-0.136	0.083	2024-01-02 18:17:18.809	0
0.988	-0.133	0.083	2024-01-02 18:17:18.899	0
0.987	-0.135	0.085	2024-01-02 18:17:19.190	0
0.987	-0.134	0.083	2024-01-02 18:17:19.109	0
0.988	-0.135	0.084	2024-01-02 18:17:19.229	0
0.987	-0.134	0.083	2024-01-02 18:17:19.319	0
0.988	-0.135	0.084	2024-01-02 18:17:19.456	0
0.986	-0.135	0.083	2024-01-02 18:17:19.497	0
0.988	-0.135	0.084	2024-01-02 18:17:19.619	0
0.986	-0.136	0.084	2024-01-02 18:17:19.709	0
0.989	-0.134	0.084	2024-01-02 18:17:19.829	0
0.987	-0.136	0.083	2024-01-02 18:17:19.920	0
0.989	-0.134	0.084	2024-01-02 18:17:20.560	0
0.987	-0.135	0.084	2024-01-02 18:17:20.980	0
0.987	-0.134	0.084	2024-01-02 18:17:20.219	0
0.987	-0.135	0.084	2024-01-02 18:17:20.309	0
0.987	-0.134	0.084	2024-01-02 18:17:20.484	0
0.988	-0.135	0.083	2024-01-02 18:17:20.517	0
0.988	-0.135	0.085	2024-01-02 18:17:20.649	0
0.987	-0.136	0.083	2024-01-02 18:17:20.729	0
0.986	-0.134	0.083	2024-01-02 18:17:20.878	0
0.988	-0.136	0.083	2024-01-02 18:17:20.907	0
0.986	-0.134	0.083	2024-01-02 18:17:21.280	0
0.987	-0.135	0.083	2024-01-02 18:17:21.116	0
0.987	-0.134	0.083	2024-01-02 18:17:21.255	0
0.988	-0.133	0.083	2024-01-02 18:17:21.327	0
0.987	-0.135	0.083	2024-01-02 18:17:21.455	0
0.988	-0.134	0.084	2024-01-02 18:17:21.509	0
0.986	-0.135	0.083	2024-01-02 18:17:21.633	0
0.987	-0.134	0.083	2024-01-02 18:17:21.717	0
0.986	-0.135	0.084	2024-01-02 18:17:21.856	0
0.988	-0.134	0.085	2024-01-02 18:17:21.927	0
0.987	-0.135	0.083	2024-01-02 18:17:22.580	0
0.988	-0.134	0.084	2024-01-02 18:17:22.157	0
0.988	-0.135	0.083	2024-01-02 18:17:22.257	0
0.987	-0.134	0.083	2024-01-02 18:17:22.356	0
0.988	-0.135	0.083	2024-01-02 18:17:22.458	0
0.987	-0.135	0.082	2024-01-02 18:17:22.530	0
0.988	-0.134	0.083	2024-01-02 18:17:22.676	0
0.987	-0.134	0.084	2024-01-02 18:17:22.757	0
0.988	-0.134	0.084	2024-01-02 18:17:22.858	0
0.987	-0.134	0.083	2024-01-02 18:17:22.919	0
0.988	-0.135	0.083	2024-01-02 18:17:23.680	0
0.986	-0.135	0.084	2024-01-02 18:17:23.127	0
0.987	-0.134	0.084	2024-01-02 18:17:23.258	0
0.987	-0.135	0.085	2024-01-02 18:17:23.359	0
0.987	-0.134	0.084	2024-01-02 18:17:23.457	0
0.987	-0.135	0.083	2024-01-02 18:17:23.555	0
0.988	-0.134	0.084	2024-01-02 18:17:23.664	0
0.987	-0.135	0.084	2024-01-02 18:17:23.732	0
0.987	-0.135	0.083	2024-01-02 18:17:23.853	0
0.987	-0.135	0.084	2024-01-02 18:17:23.967	0
0.987	-0.135	0.084	2024-01-02 18:17:24.560	0
0.988	-0.134	0.083	2024-01-02 18:17:24.156	0
0.987	-0.135	0.083	2024-01-02 18:17:24.270	0
0.988	-0.134	0.083	2024-01-02 18:17:24.332	0
0.987	-0.134	0.083	2024-01-02 18:17:24.454	0
0.987	-0.135	0.083	2024-01-02 18:17:24.560	0
0.988	-0.136	0.083	2024-01-02 18:17:25.121	0
0.987	-0.136	0.083	2024-01-02 18:17:25.121	0
0.987	-0.135	0.083	2024-01-02 18:17:25.121	0
0.987	-0.134	0.084	2024-01-02 18:17:25.121	0
0.989	-0.136	0.084	2024-01-02 18:17:25.121	0
0.987	-0.135	0.083	2024-01-02 18:17:25.136	0
0.988	-0.135	0.083	2024-01-02 18:17:25.257	0
0.987	-0.134	0.083	2024-01-02 18:17:25.348	0
0.988	-0.136	0.084	2024-01-02 18:17:25.470	0
0.985	-0.133	0.084	2024-01-02 18:17:25.559	0
0.989	-0.129	0.084	2024-01-02 18:17:25.675	0
0.987	-0.139	0.085	2024-01-02 18:17:25.768	0
0.991	-0.133	0.083	2024-01-02 18:17:25.857	0
0.994	-0.125	0.083	2024-01-02 18:17:25.957	0
0.992	-0.125	0.082	2024-01-02 18:17:26.680	0
0.99	-0.125	0.081	2024-01-02 18:17:26.219	0
0.992	-0.125	0.083	2024-01-02 18:17:26.278	0
0.991	-0.115	0.083	2024-01-02 18:17:26.367	0
0.989	-0.104	0.08	2024-01-02 18:17:26.488	0
0.981	-0.099	0.078	2024-01-02 18:17:26.549	0
0.987	-0.108	0.081	2024-01-02 18:17:26.668	0
0.993	-0.104	0.082	2024-01-02 18:17:26.787	0
0.996	-0.104	0.082	2024-01-02 18:17:26.876	0
0.999	-0.096	0.08	2024-01-02 18:17:26.969	0
0.996	-0.091	0.08	2024-01-02 18:17:27.880	0
0.992	-0.091	0.08	2024-01-02 18:17:27.169	0
0.998	-0.088	0.079	2024-01-02 18:17:27.299	0
0.998	-0.083	0.079	2024-01-02 18:17:27.358	0
0.998	-0.073	0.079	2024-01-02 18:17:27.476	0
0.999	-0.067	0.078	2024-01-02 18:17:27.567	0
1.0	-0.053	0.075	2024-01-02 18:17:27.686	0
1.0	-0.046	0.075	2024-01-02 18:17:27.778	0
1.002	-0.043	0.074	2024-01-02 18:17:27.900	0
1.002	-0.04	0.074	2024-01-02 18:17:27.958	0
1.005	-0.036	0.072	2024-01-02 18:17:28.760	0
1.002	-0.032	0.074	2024-01-02 18:17:28.167	0
0.996	-0.03	0.073	2024-01-02 18:17:28.288	0
1.0	-0.028	0.074	2024-01-02 18:17:28.379	0
1.006	-0.027	0.073	2024-01-02 18:17:28.498	0
1.003	-0.027	0.072	2024-01-02 18:17:28.557	0
1.001	-0.024	0.07	2024-01-02 18:17:28.676	0
1.002	-0.021	0.072	2024-01-02 18:17:28.767	0
1.004	-0.02	0.072	2024-01-02 18:17:28.887	0
1.005	-0.02	0.072	2024-01-02 18:17:28.976	0
1.005	-0.022	0.072	2024-01-02 18:17:29.980	0
1.002	-0.022	0.074	2024-01-02 18:17:29.184	0
1.005	-0.021	0.072	2024-01-02 18:17:29.337	0
1.003	-0.021	0.073	2024-01-02 18:17:29.365	0
1.002	-0.021	0.074	2024-01-02 18:17:29.488	0
1.002	-0.022	0.071	2024-01-02 18:17:29.578	0
1.003	-0.022	0.073	2024-01-02 18:17:29.699	0
1.005	-0.022	0.073	2024-01-02 18:17:29.789	0
1.006	-0.023	0.072	2024-01-02 18:17:29.909	0
1.003	-0.022	0.072	2024-01-02 18:17:29.967	0
1.004	-0.021	0.073	2024-01-02 18:17:30.880	0
1.006	-0.022	0.075	2024-01-02 18:17:30.178	0
1.003	-0.023	0.074	2024-01-02 18:17:30.298	0
1.0	-0.023	0.074	2024-01-02 18:17:30.388	0
1.004	-0.021	0.072	2024-01-02 18:17:30.508	0
1.007	-0.022	0.072	2024-01-02 18:17:30.597	0
1.003	-0.023	0.07	2024-01-02 18:17:30.722	0
1.003	-0.022	0.073	2024-01-02 18:17:30.778	0
1.003	-0.022	0.073	2024-01-02 18:17:30.898	0
1.002	-0.023	0.073	2024-01-02 18:17:30.988	0
1.003	-0.021	0.073	2024-01-02 18:17:31.108	0
1.004	-0.022	0.075	2024-01-02 18:17:31.199	0
1.004	-0.022	0.075	2024-01-02 18:17:31.319	0
1.003	-0.023	0.07	2024-01-02 18:17:31.377	0
1.004	-0.022	0.074	2024-01-02 18:17:31.499	0
1.002	-0.022	0.075	2024-01-02 18:17:31.588	0
1.002	-0.023	0.071	2024-01-02 18:17:31.706	0
1.004	-0.023	0.071	2024-01-02 18:17:31.799	0
1.006	-0.023	0.072	2024-01-02 18:17:31.921	0
1.003	-0.023	0.071	2024-01-02 18:17:32.800	0
1.002	-0.022	0.07	2024-01-02 18:17:32.130	0
1.003	-0.023	0.068	2024-01-02 18:17:32.188	0
1.004	-0.024	0.071	2024-01-02 18:17:32.357	0
1.004	-0.023	0.074	2024-01-02 18:17:32.430	0
1.005	-0.02	0.072	2024-01-02 18:17:32.518	0
1.004	-0.022	0.071	2024-01-02 18:17:32.608	0
1.003	-0.022	0.071	2024-01-02 18:17:32.729	0
1.005	-0.021	0.07	2024-01-02 18:17:32.789	0
1.005	-0.022	0.072	2024-01-02 18:17:32.907	0
1.001	-0.022	0.071	2024-01-02 18:17:32.998	0
1.0	-0.024	0.071	2024-01-02 18:17:33.119	0
1.003	-0.025	0.072	2024-01-02 18:17:33.208	0
1.002	-0.024	0.074	2024-01-02 18:17:33.330	0
0.999	-0.024	0.073	2024-01-02 18:17:33.418	0
1.001	-0.024	0.073	2024-01-02 18:17:33.555	0
1.003	-0.023	0.073	2024-01-02 18:17:33.598	0
1.001	-0.024	0.073	2024-01-02 18:17:33.718	0
1.003	-0.028	0.071	2024-01-02 18:17:33.809	0
0.998	-0.026	0.067	2024-01-02 18:17:33.927	0
1.004	-0.024	0.067	2024-01-02 18:17:34.500	0
1.009	-0.024	0.07	2024-01-02 18:17:34.155	0
1.001	-0.025	0.066	2024-01-02 18:17:34.199	0
0.998	-0.028	0.065	2024-01-02 18:17:34.318	0
1.003	-0.025	0.072	2024-01-02 18:17:34.407	0
1.008	-0.025	0.072	2024-01-02 18:17:34.531	0
1.004	-0.026	0.069	2024-01-02 18:17:34.659	0
0.998	-0.026	0.074	2024-01-02 18:17:34.754	0
0.997	-0.025	0.072	2024-01-02 18:17:34.829	0
1.004	-0.028	0.068	2024-01-02 18:17:34.956	0
1.007	-0.029	0.07	2024-01-02 18:17:35.170	0
1.001	-0.029	0.069	2024-01-02 18:17:35.127	0
0.999	-0.031	0.066	2024-01-02 18:17:35.218	0
1.001	-0.027	0.069	2024-01-02 18:17:35.368	0
1.003	-0.029	0.068	2024-01-02 18:17:35.431	0
0.997	-0.027	0.069	2024-01-02 18:17:35.554	0
1.002	-0.029	0.072	2024-01-02 18:17:35.609	0
0.998	-0.027	0.072	2024-01-02 18:17:35.727	0
1.0	-0.031	0.068	2024-01-02 18:17:35.818	0
1.004	-0.025	0.067	2024-01-02 18:17:35.945	0
1.004	-0.029	0.069	2024-01-02 18:17:36.300	0
1.001	-0.031	0.071	2024-01-02 18:17:36.157	0
1.0	-0.029	0.073	2024-01-02 18:17:36.238	0
1.007	-0.029	0.073	2024-01-02 18:17:36.358	0
1.007	-0.031	0.071	2024-01-02 18:17:36.418	0
1.001	-0.03	0.072	2024-01-02 18:17:36.548	0
1.001	-0.033	0.069	2024-01-02 18:17:36.628	0
0.998	-0.036	0.063	2024-01-02 18:17:36.754	0
0.998	-0.041	0.066	2024-01-02 18:17:36.854	0
1.001	-0.041	0.067	2024-01-02 18:17:36.972	0
1.002	-0.036	0.072	2024-01-02 18:17:37.200	0
1.006	-0.031	0.072	2024-01-02 18:17:37.156	0
1.004	-0.031	0.071	2024-01-02 18:17:37.228	0
0.998	-0.033	0.07	2024-01-02 18:17:37.361	0
0.997	-0.041	0.066	2024-01-02 18:17:37.461	0
0.998	-0.042	0.063	2024-01-02 18:17:37.556	0
1.006	-0.041	0.067	2024-01-02 18:17:37.659	0
1.003	-0.039	0.072	2024-01-02 18:17:37.770	0
0.995	-0.034	0.072	2024-01-02 18:17:37.833	0
0.997	-0.035	0.067	2024-01-02 18:17:37.953	0
0.997	-0.042	0.077	2024-01-02 18:17:38.640	0
1.015	-0.043	0.071	2024-01-02 18:17:38.173	0
1.008	-0.052	0.069	2024-01-02 18:17:38.254	0
1.009	-0.048	0.072	2024-01-02 18:17:38.369	0
0.993	-0.041	0.07	2024-01-02 18:17:38.431	0
0.976	-0.047	0.065	2024-01-02 18:17:38.560	0
0.975	-0.037	0.059	2024-01-02 18:17:38.660	0
0.999	-0.04	0.057	2024-01-02 18:17:38.778	0
1.019	-0.05	0.062	2024-01-02 18:17:38.847	0
1.021	-0.043	0.072	2024-01-02 18:17:38.970	0
1.017	-0.047	0.072	2024-01-02 18:17:39.570	0
0.996	-0.052	0.076	2024-01-02 18:17:39.177	0
0.989	-0.048	0.08	2024-01-02 18:17:39.256	0
0.988	-0.05	0.076	2024-01-02 18:17:39.357	0
0.997	-0.042	0.081	2024-01-02 18:17:39.457	0
1.0	-0.04	0.074	2024-01-02 18:17:39.568	0
1.0	-0.048	0.067	2024-01-02 18:17:39.658	0
1.0	-0.047	0.065	2024-01-02 18:17:39.777	0
0.99	-0.052	0.059	2024-01-02 18:17:39.856	0
0.994	-0.042	0.055	2024-01-02 18:17:39.957	0
1.001	-0.04	0.064	2024-01-02 18:17:40.580	0
1.008	-0.042	0.07	2024-01-02 18:17:40.170	0
1.007	-0.041	0.076	2024-01-02 18:17:40.275	0
1.005	-0.049	0.079	2024-01-02 18:17:40.377	0
0.999	-0.05	0.081	2024-01-02 18:17:40.468	0
1.003	-0.049	0.075	2024-01-02 18:17:40.589	0
1.017	-0.041	0.084	2024-01-02 18:17:40.656	0
1.023	-0.037	0.067	2024-01-02 18:17:40.773	0
1.018	-0.054	0.067	2024-01-02 18:17:40.857	0
1.002	-0.055	0.067	2024-01-02 18:17:40.977	0
0.981	-0.059	0.061	2024-01-02 18:17:41.690	0
0.975	-0.051	0.063	2024-01-02 18:17:41.189	0
0.976	-0.036	0.063	2024-01-02 18:17:41.260	0
0.991	-0.045	0.069	2024-01-02 18:17:41.369	0
1.002	-0.052	0.068	2024-01-02 18:17:41.457	0
1.002	-0.054	0.066	2024-01-02 18:17:41.577	0
0.993	-0.054	0.066	2024-01-02 18:17:41.668	0
1.0	-0.053	0.073	2024-01-02 18:17:41.789	0
1.013	-0.042	0.069	2024-01-02 18:17:41.877	0
1.014	-0.061	0.068	2024-01-02 18:17:41.998	0
1.007	-0.061	0.076	2024-01-02 18:17:42.540	0
1.0	-0.051	0.067	2024-01-02 18:17:42.177	0
1.001	-0.062	0.072	2024-01-02 18:17:42.269	0
1.009	-0.059	0.07	2024-01-02 18:17:42.385	0
1.0	-0.054	0.063	2024-01-02 18:17:42.478	0
0.998	-0.045	0.059	2024-01-02 18:17:42.598	0
0.995	-0.056	0.069	2024-01-02 18:17:42.656	0
1.003	-0.067	0.07	2024-01-02 18:17:42.777	0
1.002	-0.043	0.067	2024-01-02 18:17:42.864	0
1.002	-0.048	0.068	2024-01-02 18:17:42.988	0
0.999	-0.046	0.069	2024-01-02 18:17:43.770	0
0.999	-0.051	0.07	2024-01-02 18:17:43.199	0
1.014	-0.073	0.075	2024-01-02 18:17:43.287	0
1.001	-0.07	0.064	2024-01-02 18:17:43.409	0
0.981	-0.053	0.053	2024-01-02 18:17:43.469	0
0.978	-0.055	0.055	2024-01-02 18:17:43.588	0
0.989	-0.041	0.064	2024-01-02 18:17:43.708	0
1.001	-0.036	0.064	2024-01-02 18:17:43.798	0
1.0	-0.057	0.07	2024-01-02 18:17:43.887	0
1.021	-0.058	0.075	2024-01-02 18:17:44.800	0
1.049	-0.047	0.072	2024-01-02 18:17:44.700	0
0.995	-0.065	0.073	2024-01-02 18:17:44.187	0
0.968	-0.06	0.057	2024-01-02 18:17:44.277	0
0.961	-0.05	0.058	2024-01-02 18:17:44.397	0
0.988	-0.059	0.055	2024-01-02 18:17:44.485	0
1.022	-0.026	0.045	2024-01-02 18:17:44.608	0
1.037	-0.041	0.076	2024-01-02 18:17:44.697	0
1.025	-0.099	0.088	2024-01-02 18:17:44.817	0
0.975	-0.082	0.073	2024-01-02 18:17:44.877	0
0.965	-0.034	0.071	2024-01-02 18:17:44.998	0
0.95	-0.074	0.064	2024-01-02 18:17:45.860	0
0.988	-0.071	0.043	2024-01-02 18:17:45.208	0
1.028	-0.037	0.027	2024-01-02 18:17:45.295	0
0.98	-0.106	0.062	2024-01-02 18:17:45.419	0
0.907	-0.069	0.066	2024-01-02 18:17:45.477	0
0.962	-0.025	0.086	2024-01-02 18:17:45.598	0
1.047	-0.035	0.075	2024-01-02 18:17:45.687	0
1.002	-0.046	0.051	2024-01-02 18:17:45.808	0
0.96	-0.065	0.069	2024-01-02 18:17:45.897	0
0.984	-0.046	0.062	2024-01-02 18:17:46.160	0
1.022	-0.041	0.063	2024-01-02 18:17:46.105	0
1.025	-0.076	0.071	2024-01-02 18:17:46.231	0
1.007	-0.084	0.066	2024-01-02 18:17:46.286	0
1.002	-0.058	0.061	2024-01-02 18:17:46.408	0
0.991	-0.057	0.063	2024-01-02 18:17:46.499	0
1.006	-0.063	0.062	2024-01-02 18:17:46.617	0
1.018	-0.076	0.07	2024-01-02 18:17:46.705	0
1.016	-0.082	0.07	2024-01-02 18:17:46.831	0
1.004	-0.043	0.065	2024-01-02 18:17:46.888	0
1.035	-0.077	0.078	2024-01-02 18:17:47.800	0
0.993	-0.061	0.054	2024-01-02 18:17:47.980	0
0.964	-0.072	0.044	2024-01-02 18:17:47.216	0
0.965	-0.071	0.034	2024-01-02 18:17:47.307	0
0.996	-0.061	0.064	2024-01-02 18:17:47.436	0
0.981	-0.063	0.067	2024-01-02 18:17:47.517	0
0.987	-0.033	0.06	2024-01-02 18:17:47.653	0
1.061	-0.077	0.09	2024-01-02 18:17:47.695	0
1.023	-0.083	0.051	2024-01-02 18:17:47.818	0
0.959	-0.069	0.066	2024-01-02 18:17:47.909	0
0.938	-0.115	0.078	2024-01-02 18:17:48.330	0
0.954	-0.083	0.08	2024-01-02 18:17:48.119	0
0.985	-0.04	0.059	2024-01-02 18:17:48.255	0
0.97	-0.037	0.06	2024-01-02 18:17:48.299	0
0.979	-0.076	0.054	2024-01-02 18:17:48.417	0
0.962	-0.068	0.056	2024-01-02 18:17:48.508	0
1.03	-0.081	0.07	2024-01-02 18:17:48.627	0
1.047	-0.071	0.076	2024-01-02 18:17:48.716	0
1.027	-0.053	0.083	2024-01-02 18:17:48.851	0
0.985	-0.055	0.064	2024-01-02 18:17:48.930	0
0.955	-0.07	0.056	2024-01-02 18:17:49.490	0
1.014	-0.078	0.067	2024-01-02 18:17:49.107	0
1.065	-0.066	0.066	2024-01-02 18:17:49.228	0
1.071	-0.028	0.079	2024-01-02 18:17:49.318	0
1.011	-0.062	0.077	2024-01-02 18:17:49.456	0
0.954	-0.082	0.083	2024-01-02 18:17:49.530	0
1.025	-0.048	0.041	2024-01-02 18:17:49.653	0
1.018	-0.041	0.048	2024-01-02 18:17:49.706	0
1.006	-0.094	0.083	2024-01-02 18:17:49.829	0
1.007	-0.048	0.093	2024-01-02 18:17:49.918	0
1.02	-0.054	0.085	2024-01-02 18:17:50.580	0
1.041	-0.056	0.09	2024-01-02 18:17:50.130	0
0.99	-0.06	0.075	2024-01-02 18:17:50.248	0
0.974	-0.088	0.093	2024-01-02 18:17:50.359	0
0.938	-0.064	0.07	2024-01-02 18:17:50.460	0
0.979	-0.04	0.067	2024-01-02 18:17:50.519	0
1.042	-0.076	0.065	2024-01-02 18:17:50.657	0
1.051	-0.08	0.08	2024-01-02 18:17:50.726	0
0.985	-0.058	0.073	2024-01-02 18:17:50.853	0
0.977	-0.056	0.065	2024-01-02 18:17:50.966	0
1.039	-0.06	0.063	2024-01-02 18:17:51.590	0
1.018	-0.062	0.087	2024-01-02 18:17:51.119	0
0.963	-0.072	0.101	2024-01-02 18:17:51.257	0
0.934	-0.077	0.078	2024-01-02 18:17:51.330	0
1.01	-0.039	0.07	2024-01-02 18:17:51.452	0
1.049	-0.071	0.076	2024-01-02 18:17:51.559	0
1.002	-0.055	0.081	2024-01-02 18:17:51.659	0
1.013	-0.06	0.096	2024-01-02 18:17:51.751	0
0.959	-0.109	0.07	2024-01-02 18:17:51.869	0
0.948	-0.083	0.107	2024-01-02 18:17:51.929	0
0.948	-0.048	0.104	2024-01-02 18:17:52.790	0
0.932	-0.085	0.083	2024-01-02 18:17:52.138	0
0.973	-0.08	0.069	2024-01-02 18:17:52.257	0
0.958	-0.062	0.056	2024-01-02 18:17:52.354	0
0.982	-0.049	0.064	2024-01-02 18:17:52.469	0
0.987	-0.048	0.099	2024-01-02 18:17:52.528	0
1.037	-0.081	0.126	2024-01-02 18:17:52.649	0
0.978	-0.087	0.091	2024-01-02 18:17:52.767	0
0.942	-0.055	0.065	2024-01-02 18:17:52.860	0
0.971	-0.042	0.072	2024-01-02 18:17:52.963	0
1.035	-0.05	0.082	2024-01-02 18:17:53.680	0
1.073	-0.047	0.068	2024-01-02 18:17:53.163	0
0.993	-0.069	0.063	2024-01-02 18:17:53.277	0
0.997	-0.056	0.095	2024-01-02 18:17:53.347	0
1.014	-0.049	0.086	2024-01-02 18:17:53.460	0
0.985	-0.039	0.087	2024-01-02 18:17:53.576	0
0.98	-0.105	0.109	2024-01-02 18:17:53.670	0
0.939	-0.058	0.087	2024-01-02 18:17:53.757	0
0.993	-0.06	0.056	2024-01-02 18:17:53.877	0
1.084	-0.074	0.087	2024-01-02 18:17:53.970	0
1.06	-0.083	0.091	2024-01-02 18:17:54.580	0
0.993	-0.088	0.099	2024-01-02 18:17:54.162	0
0.939	-0.088	0.122	2024-01-02 18:17:54.267	0
0.968	-0.071	0.087	2024-01-02 18:17:54.362	0
1.011	-0.049	0.049	2024-01-02 18:17:54.477	0
1.016	-0.083	0.069	2024-01-02 18:17:54.567	0
0.989	-0.103	0.092	2024-01-02 18:17:54.687	0
1.006	-0.042	0.113	2024-01-02 18:17:54.761	0
0.974	-0.006	0.083	2024-01-02 18:17:54.871	0
0.996	-0.043	0.069	2024-01-02 18:17:54.960	0
1.051	-0.073	0.075	2024-01-02 18:17:55.730	0
1.049	-0.078	0.091	2024-01-02 18:17:55.167	0
0.989	-0.09	0.11	2024-01-02 18:17:55.286	0
0.979	-0.07	0.097	2024-01-02 18:17:55.359	0
0.995	-0.068	0.085	2024-01-02 18:17:55.471	0
0.983	-0.049	0.084	2024-01-02 18:17:55.557	0
0.993	-0.042	0.084	2024-01-02 18:17:55.676	0
1.002	-0.059	0.099	2024-01-02 18:17:55.767	0
0.999	-0.07	0.093	2024-01-02 18:17:55.917	0
0.967	-0.078	0.082	2024-01-02 18:17:55.978	0
0.967	-0.076	0.073	2024-01-02 18:17:56.970	0
1.01	-0.06	0.085	2024-01-02 18:17:56.157	0
1.033	-0.057	0.099	2024-01-02 18:17:56.277	0
1.021	-0.079	0.101	2024-01-02 18:17:56.384	0
0.996	-0.07	0.101	2024-01-02 18:17:56.486	0
1.001	-0.063	0.092	2024-01-02 18:17:56.577	0
1.002	-0.07	0.093	2024-01-02 18:17:56.697	0
1.01	-0.068	0.09	2024-01-02 18:17:56.756	0
0.987	-0.061	0.087	2024-01-02 18:17:56.878	0
1.01	-0.046	0.081	2024-01-02 18:17:56.974	0
1.021	-0.051	0.097	2024-01-02 18:17:57.880	0
0.991	-0.06	0.106	2024-01-02 18:17:57.177	0
0.982	-0.069	0.094	2024-01-02 18:17:57.297	0
1.007	-0.069	0.08	2024-01-02 18:17:57.389	0
1.021	-0.078	0.078	2024-01-02 18:17:57.509	0
0.988	-0.069	0.092	2024-01-02 18:17:57.567	0
0.966	-0.066	0.095	2024-01-02 18:17:57.687	0
0.981	-0.066	0.094	2024-01-02 18:17:57.776	0
0.996	-0.075	0.094	2024-01-02 18:17:57.898	0
1.011	-0.09	0.097	2024-01-02 18:17:57.987	0
0.984	-0.097	0.095	2024-01-02 18:17:58.108	0
0.957	-0.091	0.096	2024-01-02 18:17:58.167	0
0.933	-0.083	0.098	2024-01-02 18:17:58.286	0
0.98	-0.09	0.09	2024-01-02 18:17:58.376	0
1.039	-0.111	0.09	2024-01-02 18:17:58.497	0
1.025	-0.139	0.104	2024-01-02 18:17:58.588	0
0.97	-0.139	0.107	2024-01-02 18:17:58.708	0
0.954	-0.129	0.104	2024-01-02 18:17:58.797	0
0.991	-0.119	0.094	2024-01-02 18:17:58.918	0
1.008	-0.131	0.089	2024-01-02 18:17:58.977	0
0.984	-0.138	0.103	2024-01-02 18:17:59.980	0
0.978	-0.13	0.105	2024-01-02 18:17:59.187	0
0.994	-0.129	0.105	2024-01-02 18:17:59.308	0
0.983	-0.113	0.09	2024-01-02 18:17:59.399	0
0.966	-0.097	0.084	2024-01-02 18:17:59.519	0
0.988	-0.09	0.083	2024-01-02 18:17:59.577	0
1.0	-0.099	0.089	2024-01-02 18:17:59.698	0
1.001	-0.103	0.091	2024-01-02 18:17:59.788	0
1.002	-0.089	0.093	2024-01-02 18:17:59.909	0
0.999	-0.076	0.094	2024-01-02 18:17:59.999	0
0.97	-0.068	0.083	2024-01-02 18:18:00.119	0
0.95	-0.057	0.081	2024-01-02 18:18:00.208	0
1.0	-0.042	0.077	2024-01-02 18:18:00.328	0
1.044	-0.072	0.088	2024-01-02 18:18:00.388	0
1.008	-0.081	0.106	2024-01-02 18:18:00.577	0
0.964	-0.068	0.103	2024-01-02 18:18:00.595	0
1.007	-0.06	0.086	2024-01-02 18:18:00.715	0
1.041	-0.069	0.075	2024-01-02 18:18:00.808	0
1.018	-0.081	0.083	2024-01-02 18:18:00.925	0
0.97	-0.074	0.09	2024-01-02 18:18:00.987	0
0.96	-0.058	0.087	2024-01-02 18:18:01.107	0
0.969	-0.055	0.065	2024-01-02 18:18:01.198	0
0.998	-0.063	0.067	2024-01-02 18:18:01.319	0
0.995	-0.067	0.072	2024-01-02 18:18:01.407	0
0.99	-0.076	0.083	2024-01-02 18:18:01.529	0
1.018	-0.078	0.096	2024-01-02 18:18:01.618	0
1.0	-0.068	0.087	2024-01-02 18:18:01.753	0
1.014	-0.068	0.077	2024-01-02 18:18:01.797	0
1.021	-0.068	0.082	2024-01-02 18:18:01.919	0
0.997	-0.058	0.098	2024-01-02 18:18:02.900	0
0.98	-0.077	0.09	2024-01-02 18:18:02.129	0
0.998	-0.068	0.068	2024-01-02 18:18:02.217	0
1.017	-0.068	0.077	2024-01-02 18:18:02.351	0
0.992	-0.072	0.08	2024-01-02 18:18:02.398	0
1.012	-0.068	0.079	2024-01-02 18:18:02.519	0
1.026	-0.074	0.075	2024-01-02 18:18:02.606	0
1.015	-0.081	0.062	2024-01-02 18:18:02.726	0
0.991	-0.086	0.063	2024-01-02 18:18:02.859	0
0.987	-0.066	0.067	2024-01-02 18:18:02.959	0
0.993	-0.066	0.064	2024-01-02 18:18:03.580	0
0.984	-0.066	0.069	2024-01-02 18:18:03.148	0
0.992	-0.067	0.075	2024-01-02 18:18:03.254	0
1.003	-0.079	0.078	2024-01-02 18:18:03.327	0
1.003	-0.074	0.081	2024-01-02 18:18:03.414	0
0.992	-0.071	0.069	2024-01-02 18:18:03.556	0
1.003	-0.07	0.071	2024-01-02 18:18:03.625	0
1.003	-0.066	0.071	2024-01-02 18:18:03.759	0
