acc_X(g),acc_Y(g),acc_Z(g),ang_X(g),ang_Y(g),ang_Z(g),Time,Cluster
-0.739,-0.116,0.659,1.709,1.648,0.488,2024-01-16 21:17:12.662,0
-0.738,-0.117,0.659,1.16,0.244,-0.427,2024-01-16 21:17:12.721,0
-0.738,-0.117,0.659,1.16,0.244,-0.427,2024-01-16 21:17:12.721,0
-0.756,-0.119,0.66,0.0,-1.343,-0.671,2024-01-16 21:17:12.840,0
-0.756,-0.119,0.66,0.0,-1.343,-0.671,2024-01-16 21:17:12.841,0
-0.759,-0.113,0.655,-0.61,-1.282,-0.427,2024-01-16 21:17:12.931,0
-0.759,-0.113,0.655,-0.61,-1.282,-0.427,2024-01-16 21:17:12.931,0
-0.757,-0.119,0.656,-0.183,0.427,-1.099,2024-01-16 21:17:13.520,0
-0.757,-0.119,0.656,-0.183,0.427,-1.099,2024-01-16 21:17:13.520,0
-0.754,-0.109,0.652,-0.732,0.0,-0.977,2024-01-16 21:17:13.142,0
-0.754,-0.109,0.652,-0.732,0.0,-0.977,2024-01-16 21:17:13.142,0
-0.737,-0.119,0.654,-0.549,0.854,-0.427,2024-01-16 21:17:13.261,0
-0.737,-0.119,0.654,-0.549,0.854,-0.427,2024-01-16 21:17:13.262,0
-0.747,-0.121,0.654,-0.793,0.488,-0.488,2024-01-16 21:17:13.319,0
-0.747,-0.121,0.654,-0.793,0.488,-0.488,2024-01-16 21:17:13.320,0
-0.739,-0.125,0.668,-1.587,-0.122,0.427,2024-01-16 21:17:13.442,0
-0.739,-0.125,0.668,-1.587,-0.122,0.427,2024-01-16 21:17:13.442,0
-0.743,-0.129,0.652,-0.061,-0.427,-1.465,2024-01-16 21:17:13.530,0
-0.743,-0.129,0.652,-0.061,-0.427,-1.465,2024-01-16 21:17:13.530,0
-0.743,-0.135,0.659,-1.648,-1.892,2.625,2024-01-16 21:17:13.651,0
-0.743,-0.135,0.659,-1.648,-1.892,2.625,2024-01-16 21:17:13.651,0
-0.745,-0.122,0.663,-1.343,-0.488,2.38,2024-01-16 21:17:13.741,0
-0.745,-0.122,0.663,-1.343,-0.488,2.38,2024-01-16 21:17:13.742,0
-0.75,-0.113,0.663,-1.099,0.122,1.953,2024-01-16 21:17:13.866,0
-0.75,-0.113,0.663,-1.099,0.122,1.953,2024-01-16 21:17:13.866,0
-0.739,-0.116,0.655,0.61,0.122,0.61,2024-01-16 21:17:13.952,0
-0.739,-0.116,0.655,0.61,0.122,0.61,2024-01-16 21:17:13.953,0
-0.751,-0.124,0.652,0.366,-0.183,0.061,2024-01-16 21:17:14.690,0
-0.751,-0.124,0.652,0.366,-0.183,0.061,2024-01-16 21:17:14.690,0
-0.744,-0.123,0.665,1.038,-0.61,-0.549,2024-01-16 21:17:14.129,0
-0.744,-0.123,0.665,1.038,-0.61,-0.549,2024-01-16 21:17:14.130,0
-0.744,-0.11,0.666,-0.122,0.122,-1.038,2024-01-16 21:17:14.249,0
-0.744,-0.11,0.666,-0.122,0.122,-1.038,2024-01-16 21:17:14.250,0
-0.756,-0.125,0.661,0.366,0.427,-2.014,2024-01-16 21:17:14.342,0
-0.756,-0.125,0.661,0.366,0.427,-2.014,2024-01-16 21:17:14.343,0
-0.735,-0.121,0.661,0.061,0.305,-1.892,2024-01-16 21:17:14.461,0
-0.735,-0.121,0.661,0.061,0.305,-1.892,2024-01-16 21:17:14.461,0
-0.749,-0.126,0.653,0.122,0.61,-1.282,2024-01-16 21:17:14.552,0
-0.749,-0.126,0.653,0.122,0.61,-1.282,2024-01-16 21:17:14.553,0
-0.752,-0.122,0.655,0.366,0.0,-0.671,2024-01-16 21:17:14.687,0
-0.752,-0.122,0.655,0.366,0.0,-0.671,2024-01-16 21:17:14.688,0
-0.753,-0.128,0.651,-0.122,0.0,-0.061,2024-01-16 21:17:14.729,0
-0.753,-0.128,0.651,-0.122,0.0,-0.061,2024-01-16 21:17:14.729,0
-0.748,-0.126,0.65,-0.122,0.427,-0.305,2024-01-16 21:17:14.866,0
-0.748,-0.126,0.65,-0.122,0.427,-0.305,2024-01-16 21:17:14.866,0
-0.73,-0.131,0.658,-0.244,0.427,-1.16,2024-01-16 21:17:14.940,0
-0.73,-0.131,0.658,-0.244,0.427,-1.16,2024-01-16 21:17:14.941,0
-0.746,-0.128,0.657,-0.61,0.122,-0.854,2024-01-16 21:17:15.620,0
-0.746,-0.128,0.657,-0.61,0.122,-0.854,2024-01-16 21:17:15.630,0
-0.734,-0.134,0.659,0.122,0.0,-0.977,2024-01-16 21:17:15.151,0
-0.734,-0.134,0.659,0.122,0.0,-0.977,2024-01-16 21:17:15.151,0
-0.737,-0.134,0.666,0.305,-1.099,-0.061,2024-01-16 21:17:15.289,0
-0.737,-0.134,0.666,0.305,-1.099,-0.061,2024-01-16 21:17:15.290,0
-0.735,-0.134,0.667,0.854,-1.404,1.099,2024-01-16 21:17:15.363,0
-0.735,-0.134,0.667,0.854,-1.404,1.099,2024-01-16 21:17:15.363,0
-0.739,-0.133,0.666,1.77,-1.221,1.465,2024-01-16 21:17:15.489,0
-0.739,-0.133,0.666,1.77,-1.221,1.465,2024-01-16 21:17:15.489,0
-0.748,-0.124,0.665,0.671,-1.465,1.16,2024-01-16 21:17:15.542,0
-0.748,-0.124,0.665,0.671,-1.465,1.16,2024-01-16 21:17:15.543,0
-0.746,-0.129,0.674,0.977,-0.305,0.793,2024-01-16 21:17:15.662,0
-0.746,-0.129,0.674,0.977,-0.305,0.793,2024-01-16 21:17:15.663,0
-0.729,-0.122,0.668,0.061,0.671,0.061,2024-01-16 21:17:15.751,0
-0.729,-0.122,0.668,0.061,0.671,0.061,2024-01-16 21:17:15.751,0
-0.751,-0.118,0.66,0.0,1.282,0.305,2024-01-16 21:17:15.887,0
-0.751,-0.118,0.66,0.0,1.282,0.305,2024-01-16 21:17:15.888,0
-0.746,-0.121,0.658,0.854,1.892,-0.671,2024-01-16 21:17:15.959,0
-0.746,-0.121,0.658,0.854,1.892,-0.671,2024-01-16 21:17:15.960,0
-0.741,-0.112,0.657,0.61,0.488,-0.488,2024-01-16 21:17:16.840,0
-0.741,-0.112,0.657,0.61,0.488,-0.488,2024-01-16 21:17:16.850,0
-0.745,-0.121,0.66,0.488,0.793,-0.793,2024-01-16 21:17:16.139,0
-0.745,-0.121,0.66,0.488,0.793,-0.793,2024-01-16 21:17:16.139,0
-0.74,-0.13,0.665,-0.183,0.244,-0.549,2024-01-16 21:17:16.262,0
-0.74,-0.13,0.665,-0.183,0.244,-0.549,2024-01-16 21:17:16.263,0
-0.729,-0.12,0.657,-0.916,0.122,-1.343,2024-01-16 21:17:16.352,0
-0.729,-0.12,0.657,-0.916,0.122,-1.343,2024-01-16 21:17:16.352,0
-0.752,-0.119,0.658,-0.916,-0.793,-0.183,2024-01-16 21:17:16.487,0
-0.752,-0.119,0.658,-0.916,-0.793,-0.183,2024-01-16 21:17:16.487,0
-0.741,-0.125,0.656,0.488,-0.671,-1.038,2024-01-16 21:17:16.590,0
-0.741,-0.125,0.656,0.488,-0.671,-1.038,2024-01-16 21:17:16.590,0
-0.739,-0.131,0.658,0.977,-0.305,-1.343,2024-01-16 21:17:16.687,0
-0.739,-0.131,0.658,0.977,-0.305,-1.343,2024-01-16 21:17:16.687,0
-0.747,-0.141,0.653,0.305,0.305,-1.343,2024-01-16 21:17:16.789,0
-0.747,-0.141,0.653,0.305,0.305,-1.343,2024-01-16 21:17:16.790,0
-0.723,-0.146,0.668,-1.526,0.366,-0.549,2024-01-16 21:17:16.892,0
-0.723,-0.146,0.668,-1.526,0.366,-0.549,2024-01-16 21:17:16.892,0
-0.731,-0.133,0.661,-2.869,1.038,0.0,2024-01-16 21:17:16.952,0
-0.731,-0.133,0.661,-2.869,1.038,0.0,2024-01-16 21:17:16.953,0
-0.739,-0.128,0.664,0.427,-0.977,-0.793,2024-01-16 21:17:17.870,0
-0.739,-0.128,0.664,0.427,-0.977,-0.793,2024-01-16 21:17:17.870,0
-0.734,-0.131,0.663,0.305,-1.526,0.061,2024-01-16 21:17:17.163,0
-0.734,-0.131,0.663,0.305,-1.526,0.061,2024-01-16 21:17:17.163,0
-0.74,-0.137,0.661,0.854,-2.197,0.061,2024-01-16 21:17:17.288,0
-0.74,-0.137,0.661,0.854,-2.197,0.061,2024-01-16 21:17:17.289,0
-0.741,-0.135,0.67,1.16,-1.953,0.061,2024-01-16 21:17:17.391,0
-0.741,-0.135,0.67,1.16,-1.953,0.061,2024-01-16 21:17:17.391,0
-0.738,-0.125,0.673,0.427,-0.793,-0.427,2024-01-16 21:17:17.490,0
-0.738,-0.125,0.673,0.427,-0.793,-0.427,2024-01-16 21:17:17.491,0
-0.741,-0.138,0.668,0.61,0.732,-0.977,2024-01-16 21:17:17.550,0
-0.741,-0.138,0.668,0.61,0.732,-0.977,2024-01-16 21:17:17.551,0
-0.728,-0.142,0.666,-0.122,0.488,-0.854,2024-01-16 21:17:17.670,0
-0.728,-0.142,0.666,-0.122,0.488,-0.854,2024-01-16 21:17:17.670,0
-0.729,-0.13,0.671,0.488,0.916,-0.977,2024-01-16 21:17:17.807,0
-0.729,-0.13,0.671,0.488,0.916,-0.977,2024-01-16 21:17:17.807,0
-0.729,-0.136,0.659,0.366,0.488,0.0,2024-01-16 21:17:17.881,0
-0.729,-0.136,0.659,0.366,0.488,0.0,2024-01-16 21:17:17.881,0
-0.733,-0.133,0.664,0.488,-0.366,-0.549,2024-01-16 21:17:17.981,0
-0.733,-0.133,0.664,0.488,-0.366,-0.549,2024-01-16 21:17:17.981,0
-0.731,-0.137,0.669,1.038,0.0,-0.977,2024-01-16 21:17:18.910,0
-0.731,-0.137,0.669,1.038,0.0,-0.977,2024-01-16 21:17:18.910,0
-0.733,-0.135,0.665,0.732,0.244,-0.854,2024-01-16 21:17:18.181,0
-0.733,-0.135,0.665,0.732,0.244,-0.854,2024-01-16 21:17:18.181,0
-0.734,-0.142,0.667,1.282,0.732,-0.977,2024-01-16 21:17:18.300,0
-0.734,-0.142,0.667,1.282,0.732,-0.977,2024-01-16 21:17:18.300,0
-0.736,-0.135,0.668,0.122,-0.122,-0.305,2024-01-16 21:17:18.361,0
-0.736,-0.135,0.668,0.122,-0.122,-0.305,2024-01-16 21:17:18.362,0
-0.743,-0.139,0.666,-0.061,-0.244,0.61,2024-01-16 21:17:18.489,0
-0.743,-0.139,0.666,-0.061,-0.244,0.61,2024-01-16 21:17:18.489,0
-0.738,-0.139,0.662,-0.549,0.0,1.16,2024-01-16 21:17:18.570,0
-0.738,-0.139,0.662,-0.549,0.0,1.16,2024-01-16 21:17:18.570,0
-0.738,-0.136,0.663,-0.793,0.366,0.977,2024-01-16 21:17:18.696,0
-0.738,-0.136,0.663,-0.793,0.366,0.977,2024-01-16 21:17:18.696,0
-0.742,-0.136,0.663,-0.854,0.549,0.549,2024-01-16 21:17:18.785,0
-0.742,-0.136,0.663,-0.854,0.549,0.549,2024-01-16 21:17:18.786,0
-0.73,-0.13,0.666,-0.488,-0.244,0.183,2024-01-16 21:17:18.901,0
-0.73,-0.13,0.666,-0.488,-0.244,0.183,2024-01-16 21:17:18.901,0
-0.737,-0.133,0.667,0.0,-0.183,0.0,2024-01-16 21:17:18.965,0
-0.737,-0.133,0.667,0.0,-0.183,0.0,2024-01-16 21:17:18.965,0
-0.733,-0.133,0.668,0.061,-0.305,0.0,2024-01-16 21:17:19.800,0
-0.733,-0.133,0.668,0.061,-0.305,0.0,2024-01-16 21:17:19.800,0
-0.714,-0.132,0.667,0.427,-0.244,-0.366,2024-01-16 21:17:19.186,0
-0.714,-0.132,0.667,0.427,-0.244,-0.366,2024-01-16 21:17:19.187,0
-0.734,-0.135,0.666,0.0,-0.305,-0.183,2024-01-16 21:17:19.290,0
-0.734,-0.135,0.666,0.0,-0.305,-0.183,2024-01-16 21:17:19.290,0
-0.738,-0.133,0.667,0.366,-0.732,0.0,2024-01-16 21:17:19.383,0
-0.738,-0.133,0.667,0.366,-0.732,0.0,2024-01-16 21:17:19.383,0
-0.733,-0.137,0.668,0.183,-0.793,0.0,2024-01-16 21:17:19.499,0
-0.733,-0.137,0.668,0.183,-0.793,0.0,2024-01-16 21:17:19.499,0
-0.731,-0.136,0.669,0.0,-0.366,0.061,2024-01-16 21:17:19.595,0
-0.731,-0.136,0.669,0.0,-0.366,0.061,2024-01-16 21:17:19.596,0
-0.729,-0.136,0.674,0.427,0.122,0.061,2024-01-16 21:17:19.710,0
-0.729,-0.136,0.674,0.427,0.122,0.061,2024-01-16 21:17:19.710,0
-0.729,-0.13,0.668,-0.366,0.0,0.0,2024-01-16 21:17:19.786,0
-0.729,-0.13,0.668,-0.366,0.0,0.0,2024-01-16 21:17:19.787,0
-0.73,-0.137,0.67,0.061,0.061,0.0,2024-01-16 21:17:19.891,0
-0.73,-0.137,0.67,0.061,0.061,0.0,2024-01-16 21:17:19.891,0
-0.725,-0.133,0.674,-0.671,-0.122,0.183,2024-01-16 21:17:19.986,0
-0.725,-0.133,0.674,-0.671,-0.122,0.183,2024-01-16 21:17:19.986,0
-0.73,-0.133,0.673,-0.244,-0.61,-0.061,2024-01-16 21:17:20.101,0
-0.73,-0.133,0.673,-0.244,-0.61,-0.061,2024-01-16 21:17:20.101,0
-0.728,-0.139,0.67,-0.061,-0.488,0.122,2024-01-16 21:17:20.191,0
-0.728,-0.139,0.67,-0.061,-0.488,0.122,2024-01-16 21:17:20.191,0
-0.733,-0.133,0.674,0.366,-0.916,0.0,2024-01-16 21:17:20.312,0
-0.733,-0.133,0.674,0.366,-0.916,0.0,2024-01-16 21:17:20.313,0
-0.723,-0.142,0.678,0.0,-0.61,0.0,2024-01-16 21:17:20.392,0
-0.723,-0.142,0.678,0.0,-0.61,0.0,2024-01-16 21:17:20.392,0
-0.74,-0.135,0.677,-1.526,-0.793,0.427,2024-01-16 21:17:20.491,0
-0.74,-0.135,0.677,-1.526,-0.793,0.427,2024-01-16 21:17:20.491,0
-0.725,-0.136,0.67,-1.953,0.0,0.793,2024-01-16 21:17:20.583,0
-0.725,-0.136,0.67,-1.953,0.0,0.793,2024-01-16 21:17:20.584,0
-0.734,-0.128,0.673,-1.465,0.732,1.221,2024-01-16 21:17:20.702,0
-0.734,-0.128,0.673,-1.465,0.732,1.221,2024-01-16 21:17:20.702,0
-0.727,-0.134,0.671,0.244,0.916,0.549,2024-01-16 21:17:20.789,0
-0.727,-0.134,0.671,0.244,0.916,0.549,2024-01-16 21:17:20.789,0
-0.732,-0.135,0.67,0.732,1.16,-0.061,2024-01-16 21:17:20.911,0
-0.732,-0.135,0.67,0.732,1.16,-0.061,2024-01-16 21:17:20.912,0
-0.741,-0.136,0.669,0.854,1.221,-0.122,2024-01-16 21:17:21.000,0
-0.741,-0.136,0.669,0.854,1.221,-0.122,2024-01-16 21:17:21.000,0
-0.732,-0.144,0.668,0.854,0.916,-0.183,2024-01-16 21:17:21.122,0
-0.732,-0.144,0.668,0.854,0.916,-0.183,2024-01-16 21:17:21.122,0
-0.73,-0.133,0.667,-0.183,0.183,-0.061,2024-01-16 21:17:21.178,0
-0.73,-0.133,0.667,-0.183,0.183,-0.061,2024-01-16 21:17:21.178,0
-0.735,-0.139,0.668,-0.305,0.0,0.0,2024-01-16 21:17:21.301,0
-0.735,-0.139,0.668,-0.305,0.0,0.0,2024-01-16 21:17:21.302,0
-0.733,-0.137,0.67,-0.427,-0.305,0.122,2024-01-16 21:17:21.394,0
-0.733,-0.137,0.67,-0.427,-0.305,0.122,2024-01-16 21:17:21.395,0
-0.719,-0.131,0.674,-0.122,-0.183,0.0,2024-01-16 21:17:21.510,0
-0.719,-0.131,0.674,-0.122,-0.183,0.0,2024-01-16 21:17:21.510,0
-0.726,-0.138,0.668,-0.061,0.305,-0.061,2024-01-16 21:17:21.600,0
-0.726,-0.138,0.668,-0.061,0.305,-0.061,2024-01-16 21:17:21.600,0
-0.726,-0.134,0.67,0.427,-0.183,-0.427,2024-01-16 21:17:21.721,0
-0.726,-0.134,0.67,0.427,-0.183,-0.427,2024-01-16 21:17:21.721,0
-0.732,-0.139,0.67,0.305,-0.305,-0.488,2024-01-16 21:17:21.785,0
-0.732,-0.139,0.67,0.305,-0.305,-0.488,2024-01-16 21:17:21.785,0
-0.734,-0.14,0.671,0.0,-0.305,-0.305,2024-01-16 21:17:21.903,0
-0.734,-0.14,0.671,0.0,-0.305,-0.305,2024-01-16 21:17:21.903,0
-0.722,-0.135,0.668,0.244,-0.183,-0.305,2024-01-16 21:17:21.991,0
-0.722,-0.135,0.668,0.244,-0.183,-0.305,2024-01-16 21:17:21.991,0
-0.729,-0.137,0.669,-0.366,-0.244,-0.061,2024-01-16 21:17:22.111,0
-0.729,-0.137,0.669,-0.366,-0.244,-0.061,2024-01-16 21:17:22.112,0
-0.727,-0.141,0.672,0.366,0.0,-0.244,2024-01-16 21:17:22.200,0
-0.727,-0.141,0.672,0.366,0.0,-0.244,2024-01-16 21:17:22.200,0
-0.721,-0.143,0.673,-0.305,0.366,-0.061,2024-01-16 21:17:22.321,0
-0.721,-0.143,0.673,-0.305,0.366,-0.061,2024-01-16 21:17:22.321,0
-0.743,-0.144,0.675,-0.427,0.488,-0.122,2024-01-16 21:17:22.408,0
-0.743,-0.144,0.675,-0.427,0.488,-0.122,2024-01-16 21:17:22.408,0
-0.766,-0.146,0.675,-0.793,1.77,0.427,2024-01-16 21:17:22.533,0
-0.766,-0.146,0.675,-0.793,1.77,0.427,2024-01-16 21:17:22.533,0
-0.838,-0.146,0.671,-2.258,4.333,1.038,2024-01-16 21:17:22.592,0
-0.838,-0.146,0.671,-2.258,4.333,1.038,2024-01-16 21:17:22.593,0
-0.848,-0.151,0.668,-2.686,14.526,1.221,2024-01-16 21:17:22.711,0
-0.848,-0.151,0.668,-2.686,14.526,1.221,2024-01-16 21:17:22.711,0
-0.406,-0.158,0.533,-6.958,36.316,-0.854,2024-01-16 21:17:22.799,0
-0.406,-0.158,0.533,-6.958,36.316,-0.854,2024-01-16 21:17:22.799,0
-0.724,0.002,0.32,-13.794,58.594,2.502,2024-01-16 21:17:22.918,0
-0.724,0.002,0.32,-13.794,58.594,2.502,2024-01-16 21:17:22.919,0
-0.93,-0.126,0.452,4.639,38.208,-6.714,2024-01-16 21:17:23.120,0
-0.93,-0.126,0.452,4.639,38.208,-6.714,2024-01-16 21:17:23.120,0
-1.342,-0.221,0.566,-3.906,17.273,-0.244,2024-01-16 21:17:23.132,0
-1.342,-0.221,0.566,-3.906,17.273,-0.244,2024-01-16 21:17:23.132,0
-1.517,-0.243,0.889,7.996,-27.527,4.211,2024-01-16 21:17:23.191,0
-1.517,-0.243,0.889,7.996,-27.527,4.211,2024-01-16 21:17:23.191,0
-1.493,-0.233,1.051,7.751,-58.838,10.925,2024-01-16 21:17:23.311,1
-1.493,-0.233,1.051,7.751,-58.838,10.925,2024-01-16 21:17:23.311,1
-0.015,-0.41,0.458,-12.268,-26.428,-1.404,2024-01-16 21:17:23.400,1
-0.015,-0.41,0.458,-12.268,-26.428,-1.404,2024-01-16 21:17:23.400,1
0.028,-0.007,-0.048,-18.127,11.169,-4.639,2024-01-16 21:17:23.521,0
0.028,-0.007,-0.048,-18.127,11.169,-4.639,2024-01-16 21:17:23.521,0
-0.056,0.027,-0.715,-204.834,309.021,-58.35,2024-01-16 21:17:23.612,0
-0.056,0.027,-0.715,-204.834,309.021,-58.35,2024-01-16 21:17:23.612,0
-1.246,-0.034,0.0,167.236,-67.871,-57.739,2024-01-16 21:17:23.730,0
-1.246,-0.034,0.0,167.236,-67.871,-57.739,2024-01-16 21:17:23.731,0
-1.34,-0.629,0.774,-23.132,-231.079,128.479,2024-01-16 21:17:23.821,1
-1.34,-0.629,0.774,-23.132,-231.079,128.479,2024-01-16 21:17:23.821,1
-1.373,-0.173,0.378,-48.645,36.682,11.78,2024-01-16 21:17:23.942,0
-1.373,-0.173,0.378,-48.645,36.682,11.78,2024-01-16 21:17:23.942,0
-1.12,-0.338,1.01,26.611,-53.711,-5.066,2024-01-16 21:17:24.200,1
-1.12,-0.338,1.01,26.611,-53.711,-5.066,2024-01-16 21:17:24.200,1
-0.426,-0.324,1.072,24.109,-91.492,8.789,2024-01-16 21:17:24.122,1
-0.426,-0.324,1.072,24.109,-91.492,8.789,2024-01-16 21:17:24.122,1
0.03,-0.117,0.09,-24.841,-16.541,13.489,2024-01-16 21:17:24.212,0
0.03,-0.117,0.09,-24.841,-16.541,13.489,2024-01-16 21:17:24.212,0
-0.023,0.007,-0.063,-95.703,313.354,-60.486,2024-01-16 21:17:24.330,0
-0.023,0.007,-0.063,-95.703,313.354,-60.486,2024-01-16 21:17:24.331,0
-0.691,0.07,-0.023,171.936,-109.314,-25.635,2024-01-16 21:17:24.419,0
-0.691,0.07,-0.023,171.936,-109.314,-25.635,2024-01-16 21:17:24.419,0
-2.733,0.154,0.225,-97.778,-50.842,-36.377,2024-01-16 21:17:24.542,0
-2.733,0.154,0.225,-97.778,-50.842,-36.377,2024-01-16 21:17:24.543,0
-0.504,-0.217,0.242,-125.854,55.42,180.908,2024-01-16 21:17:24.602,0
-0.504,-0.217,0.242,-125.854,55.42,180.908,2024-01-16 21:17:24.602,0
-1.263,-0.057,0.769,-0.305,-8.606,-3.723,2024-01-16 21:17:24.722,0
-1.263,-0.057,0.769,-0.305,-8.606,-3.723,2024-01-16 21:17:24.723,0
-1.42,-0.243,0.894,-1.77,-22.156,4.272,2024-01-16 21:17:24.812,0
-1.42,-0.243,0.894,-1.77,-22.156,4.272,2024-01-16 21:17:24.812,0
-0.884,-0.274,1.129,19.714,-55.847,3.601,2024-01-16 21:17:24.932,1
-0.884,-0.274,1.129,19.714,-55.847,3.601,2024-01-16 21:17:24.933,1
0.033,-0.219,0.313,-12.817,-10.559,2.014,2024-01-16 21:17:25.220,0
0.033,-0.219,0.313,-12.817,-10.559,2.014,2024-01-16 21:17:25.230,0
0.048,0.031,-0.054,-35.95,82.336,-69.153,2024-01-16 21:17:25.142,0
0.048,0.031,-0.054,-35.95,82.336,-69.153,2024-01-16 21:17:25.143,0
-0.1,0.009,-0.137,-74.524,220.703,-21.484,2024-01-16 21:17:25.232,0
-0.1,0.009,-0.137,-74.524,220.703,-21.484,2024-01-16 21:17:25.233,0
-1.071,0.111,-0.105,152.71,-334.29,-85.266,2024-01-16 21:17:25.361,0
-1.071,0.111,-0.105,152.71,-334.29,-85.266,2024-01-16 21:17:25.361,0
-0.474,-0.245,1.985,94.543,-128.174,134.338,2024-01-16 21:17:25.412,1
-0.474,-0.245,1.985,94.543,-128.174,134.338,2024-01-16 21:17:25.412,1
-1.425,-0.059,1.223,-0.977,84.412,-17.334,2024-01-16 21:17:25.532,0
-1.425,-0.059,1.223,-0.977,84.412,-17.334,2024-01-16 21:17:25.532,0
-0.47,-0.373,0.752,19.165,-5.981,-7.751,2024-01-16 21:17:25.618,1
-0.47,-0.373,0.752,19.165,-5.981,-7.751,2024-01-16 21:17:25.619,1
-0.371,-0.12,0.531,15.808,-1.343,-13.672,2024-01-16 21:17:25.740,0
-0.371,-0.12,0.531,15.808,-1.343,-13.672,2024-01-16 21:17:25.741,0
-0.525,-0.148,0.264,12.573,-12.329,-13.672,2024-01-16 21:17:25.833,0
-0.525,-0.148,0.264,12.573,-12.329,-13.672,2024-01-16 21:17:25.834,0
-1.166,-0.093,0.609,22.766,-28.931,-10.62,2024-01-16 21:17:26.200,0
-1.166,-0.093,0.609,22.766,-28.931,-10.62,2024-01-16 21:17:26.300,0
-0.359,-0.349,0.943,9.705,-12.268,-6.958,2024-01-16 21:17:26.100,1
-0.359,-0.349,0.943,9.705,-12.268,-6.958,2024-01-16 21:17:26.110,1
-0.94,-0.053,0.655,4.333,-2.319,-4.333,2024-01-16 21:17:26.130,0
-0.94,-0.053,0.655,4.333,-2.319,-4.333,2024-01-16 21:17:26.130,0
-0.724,-0.263,0.776,5.188,-0.61,-4.944,2024-01-16 21:17:26.221,1
-0.724,-0.263,0.776,5.188,-0.61,-4.944,2024-01-16 21:17:26.221,1
-0.674,-0.158,0.665,-4.517,11.78,-1.221,2024-01-16 21:17:26.342,0
-0.674,-0.158,0.665,-4.517,11.78,-1.221,2024-01-16 21:17:26.343,0
-0.674,-0.154,0.708,-2.319,12.878,-2.38,2024-01-16 21:17:26.430,0
-0.674,-0.154,0.708,-2.319,12.878,-2.38,2024-01-16 21:17:26.430,0
-0.672,-0.18,0.714,-6.042,12.207,0.793,2024-01-16 21:17:26.552,1
-0.672,-0.18,0.714,-6.042,12.207,0.793,2024-01-16 21:17:26.553,1
-0.696,-0.163,0.69,-3.845,8.85,0.183,2024-01-16 21:17:26.642,0
-0.696,-0.163,0.69,-3.845,8.85,0.183,2024-01-16 21:17:26.642,0
-0.682,-0.17,0.688,-0.977,5.249,0.427,2024-01-16 21:17:26.769,1
-0.682,-0.17,0.688,-0.977,5.249,0.427,2024-01-16 21:17:26.769,1
-0.685,-0.166,0.679,-1.343,-0.061,0.183,2024-01-16 21:17:26.819,0
-0.685,-0.166,0.679,-1.343,-0.061,0.183,2024-01-16 21:17:26.820,0
-0.721,-0.178,0.674,0.549,-5.188,-0.122,2024-01-16 21:17:26.941,1
-0.721,-0.178,0.674,0.549,-5.188,-0.122,2024-01-16 21:17:26.941,1
-0.719,-0.182,0.679,0.732,-5.92,-0.732,2024-01-16 21:17:27.300,1
-0.719,-0.182,0.679,0.732,-5.92,-0.732,2024-01-16 21:17:27.300,1
-0.711,-0.189,0.684,0.244,-3.479,-1.465,2024-01-16 21:17:27.158,1
-0.711,-0.189,0.684,0.244,-3.479,-1.465,2024-01-16 21:17:27.158,1
-0.708,-0.179,0.693,1.221,-3.967,0.0,2024-01-16 21:17:27.242,1
-0.708,-0.179,0.693,1.221,-3.967,0.0,2024-01-16 21:17:27.243,1
-0.69,-0.178,0.696,2.625,-1.587,-0.549,2024-01-16 21:17:27.369,1
-0.69,-0.178,0.696,2.625,-1.587,-0.549,2024-01-16 21:17:27.369,1
-0.708,-0.179,0.697,3.601,-1.587,-0.793,2024-01-16 21:17:27.420,1
-0.708,-0.179,0.697,3.601,-1.587,-0.793,2024-01-16 21:17:27.420,1
-0.717,-0.192,0.693,1.587,-1.892,1.221,2024-01-16 21:17:27.541,1
-0.717,-0.192,0.693,1.587,-1.892,1.221,2024-01-16 21:17:27.541,1
-0.682,-0.176,0.698,0.977,-0.061,0.732,2024-01-16 21:17:27.630,1
-0.682,-0.176,0.698,0.977,-0.061,0.732,2024-01-16 21:17:27.630,1
-0.71,-0.174,0.691,1.16,0.0,0.977,2024-01-16 21:17:27.769,1
-0.71,-0.174,0.691,1.16,0.0,0.977,2024-01-16 21:17:27.770,1
-0.69,-0.15,0.708,1.404,-0.916,1.343,2024-01-16 21:17:27.840,0
-0.69,-0.15,0.708,1.404,-0.916,1.343,2024-01-16 21:17:27.841,0
-0.69,-0.167,0.688,3.479,1.038,-1.038,2024-01-16 21:17:27.967,1
-0.69,-0.167,0.688,3.479,1.038,-1.038,2024-01-16 21:17:27.967,1
-0.72,-0.174,0.694,-0.061,-0.916,-0.916,2024-01-16 21:17:28.700,1
-0.72,-0.174,0.694,-0.061,-0.916,-0.916,2024-01-16 21:17:28.700,1
-0.676,-0.155,0.698,-0.549,-0.366,-1.831,2024-01-16 21:17:28.171,0
-0.676,-0.155,0.698,-0.549,-0.366,-1.831,2024-01-16 21:17:28.172,0
-0.692,-0.172,0.698,-0.488,0.854,-2.014,2024-01-16 21:17:28.232,1
-0.692,-0.172,0.698,-0.488,0.854,-2.014,2024-01-16 21:17:28.232,1
-0.689,-0.172,0.701,-0.488,-0.366,-0.122,2024-01-16 21:17:28.368,1
-0.689,-0.172,0.701,-0.488,-0.366,-0.122,2024-01-16 21:17:28.368,1
